model,dtype,n_steps,kl_mean,js_mean,flip_rate,prompt_len
gemma,fp32,32,2.517100320884036e-08,6.562436313979625e-09,0.0,69
gemma,fp16,32,8.20065008433346e-06,2.052546987596493e-06,0.0,52
gemma,fp32,32,5.472737540923589e-08,7.736267043645384e-09,0.0,52
gemma,fp16,32,1.2174113959595445e-05,3.0407776814289633e-06,0.0,88
gemma,fp32,32,2.0446376550187217e-08,6.851821492126486e-09,0.0,88
gemma,fp16,32,4.449988197485766e-06,1.1056713327128875e-06,0.0,104
gemma,fp32,32,1.8648393875983493e-08,3.758017945443282e-09,0.0,104
gemma,fp16,32,1.0197252437116333e-05,2.558600475932593e-06,0.0,66
gemma,fp32,32,3.9024875542886805e-08,8.685070218561464e-09,0.0,66
gemma,fp16,32,6.410148878588373e-06,1.594542330951576e-06,0.0,39
gemma,fp32,32,2.808053832514812e-08,4.224895866315748e-09,0.0,39
gemma,fp16,32,6.067839429135802e-06,1.509672157395947e-06,0.0,64
gemma,fp32,32,4.138462994518477e-08,8.147109986644807e-09,0.0,64
gemma,fp16,32,1.1304593651395578e-05,2.828484759298533e-06,0.0,37
gemma,fp32,32,2.282413458232213e-08,9.022857204443735e-09,0.0,37
gemma,fp16,32,5.058332742891025e-06,1.2697495752611587e-06,0.0,52
gemma,fp32,32,2.563219381190862e-08,7.40120670479627e-09,0.0,52
gemma,fp16,32,6.8402793589328326e-06,1.7129817367622646e-06,0.0,78
gemma,fp32,32,1.9527064877827155e-08,9.32613061993895e-09,0.0,78
gemma,fp16,32,1.431403464058345e-05,3.5782649259186172e-06,0.0,60
gemma,fp32,32,1.560884418938535e-08,8.386430661033728e-09,0.0,60
gemma,fp16,32,5.51692017258798e-06,1.3867431581382483e-06,0.0,51
gemma,fp32,32,2.7914444034049524e-08,1.2043844788882721e-08,0.0,51
gemma,fp16,32,1.3251437113837028e-05,3.316488380228355e-06,0.0,56
gemma,fp32,32,3.165166218010995e-08,1.2350925338022734e-08,0.0,56
gemma,fp16,32,1.0634099186335177e-05,2.659891702894157e-06,0.0,48
gemma,fp32,32,3.533362369356752e-08,1.0469773298327212e-08,0.0,48
gemma,fp16,32,6.4787592251036585e-06,1.6133652361027817e-06,0.0,49
gemma,fp32,32,2.9021715346015664e-08,8.34220726525503e-09,0.0,49
gemma,fp16,32,7.200401433760106e-06,1.7887756447176884e-06,0.0,56
gemma,fp32,32,2.1353351059572034e-08,4.77979160678349e-09,0.0,56
gemma,fp16,32,5.742181634849075e-06,1.4353445357828676e-06,0.0,53
gemma,fp32,32,2.3807921060818582e-08,9.061355175530791e-09,0.0,53
gemma,fp16,32,7.0318989093820505e-06,1.7502029291682764e-06,0.0,43
gemma,fp32,32,4.262227815826636e-08,9.904386755188455e-09,0.0,43
gemma,fp16,32,1.5180298603922893e-05,3.795708900966588e-06,0.0,159
gemma,fp32,32,3.695614148035986e-08,1.0011399376175234e-08,0.0,159
gemma,fp16,32,6.07081899356432e-06,1.5099701813625632e-06,0.0,91
gemma,fp32,32,2.6710982049035076e-08,6.84632923595406e-09,0.0,91
gemma,fp16,32,4.425369155347525e-06,1.0983223503735484e-06,0.0,50
gemma,fp32,32,1.922024555657542e-08,9.630671345963685e-09,0.0,50
gemma,fp16,32,1.5356094721141744e-05,3.833077970583076e-06,0.0,68
gemma,fp32,32,1.3769380247108387e-08,1.115239012250413e-08,0.0,68
gemma,fp16,32,6.844211892342855e-06,1.7049214600661777e-06,0.0,63
gemma,fp32,32,2.1038282910917916e-08,1.1564301251841547e-08,0.0,63
gemma,fp16,32,3.480627017715676e-06,8.647054086097228e-07,0.0,40
gemma,fp32,32,2.5665158234766672e-08,4.792028220415578e-09,0.0,40
gemma,fp16,32,1.2753430478795735e-05,3.191587380213523e-06,0.0,38
gemma,fp32,32,4.195861502687137e-08,6.730012463984636e-09,0.0,38
gemma,fp16,32,7.911332422283479e-06,1.9677503396153817e-06,0.0,68
gemma,fp32,32,2.9111244102819622e-08,1.9241339507813926e-08,0.0,68
gemma,fp16,32,9.16459703748096e-06,2.2904298001835688e-06,0.0,134
gemma,fp32,32,2.6194917636043757e-08,9.139395753111727e-09,0.0,134
gemma,fp16,32,3.6634544977598438e-06,9.155352779788295e-07,0.0,89
gemma,fp32,32,3.2073492653439395e-08,5.005639888699953e-09,0.0,89
gemma,fp16,32,2.085412458496805e-06,5.109503100619861e-07,0.0,58
gemma,fp32,32,2.026810758115616e-08,5.7805486196327305e-09,0.0,58
gemma,fp16,32,6.04581816787686e-06,1.5054553932358772e-06,0.0,57
gemma,fp32,32,1.7497758172946298e-08,9.579744209703422e-09,0.0,57
gemma,fp16,32,1.2068717405888663e-05,3.0356211069282324e-06,0.0,58
gemma,fp32,32,5.459005880670276e-08,1.2004085836458955e-08,0.0,58
gemma,fp16,32,1.1889734466308255e-05,2.967907281714588e-06,0.0,51
gemma,fp32,32,3.361608513774428e-08,1.2388629400117424e-08,0.0,51
gemma,fp16,32,9.272644535762709e-06,2.3224903489271753e-06,0.0,52
gemma,fp32,32,2.3896878753593143e-08,1.1590890199031367e-08,0.0,52
gemma,fp16,32,1.5312413156554072e-05,3.821777205426091e-06,0.0,55
gemma,fp32,32,3.69756358309381e-08,8.377949931026585e-09,0.0,55
gemma,fp16,32,1.2389446313321173e-05,3.0998193878417624e-06,0.0,57
gemma,fp32,32,3.50123252612633e-08,3.85498458849165e-09,0.0,57
gemma,fp16,32,6.444329325505649e-06,1.5979521102993388e-06,0.0,37
gemma,fp32,32,3.443630621803584e-08,1.282908135280536e-08,0.0,37
gemma,fp16,32,4.294774069268925e-06,1.0732607167440733e-06,0.0,67
gemma,fp32,32,2.4943845017277866e-08,1.0270826758529417e-08,0.0,67
gemma,fp16,32,9.552636516474422e-06,2.383659804539029e-06,0.0,63
gemma,fp32,32,3.856407302174625e-08,7.060246672019321e-09,0.0,63
gemma,fp16,32,1.2801398844075607e-05,3.199665302489052e-06,0.0,46
gemma,fp32,32,3.993659862533416e-08,9.450705187180608e-09,0.0,46
gemma,fp16,32,1.2099686705902002e-05,3.014707916026982e-06,0.0,43
gemma,fp32,32,2.5369849868464578e-08,1.4155967176243678e-08,0.0,43
gemma,fp16,32,6.9894408021298204e-06,1.747954263997542e-06,0.0,71
gemma,fp32,32,2.5299816332202685e-08,9.697930096128071e-09,0.0,71
gemma,fp16,32,6.499256784753271e-06,1.6237496593962675e-06,0.0,51
gemma,fp32,32,3.767600981023633e-08,7.596156017782366e-09,0.0,51
gemma,fp16,32,6.976037137951252e-06,1.7395826001909143e-06,0.0,65
gemma,fp32,32,3.390255629465329e-08,1.1117352635703348e-08,0.0,65
gemma,fp16,32,3.974559546260359e-06,9.904250662384761e-07,0.0,40
gemma,fp32,32,3.541829834974308e-08,6.526256992721996e-09,0.0,40
gemma,fp16,32,1.1900328316549746e-05,2.971751339841955e-06,0.0,50
gemma,fp32,32,2.750929620209952e-08,1.0128249815222201e-08,0.0,50
gemma,fp16,32,5.7484680886510375e-06,1.429501380489917e-06,0.0,68
gemma,fp32,32,2.8088184398158966e-08,1.1833172515636481e-08,0.0,68
gemma,fp16,32,8.285883728476051e-06,2.0661396384902275e-06,0.0,55
gemma,fp32,32,2.7988058842742802e-08,5.685833505408855e-09,0.0,55
gemma,fp16,32,3.184715708481889e-06,7.900060614574045e-07,0.0,85
gemma,fp32,32,1.5607726486233098e-08,6.631174165327991e-09,0.0,85
gemma,fp16,32,2.8318551494876942e-06,7.124411213754733e-07,0.0,98
gemma,fp32,32,2.2205341801417866e-08,5.052931227947366e-09,0.0,98
gemma,fp16,32,5.047165950955446e-06,1.2576046750922831e-06,0.0,86
gemma,fp32,32,3.093688288879903e-08,5.369014288714169e-09,0.0,86
gemma,fp16,32,6.366705220528512e-06,1.5867278888581637e-06,0.0,60
gemma,fp32,32,2.979651517187598e-08,8.50369508836879e-09,0.0,60
gemma,fp16,32,6.7668915606500235e-06,1.6842572669040212e-06,0.0,63
gemma,fp32,32,1.6631012265261313e-08,8.095072612235299e-09,0.0,63
gemma,fp16,32,5.797304329036024e-06,1.4453905745059892e-06,0.0,51
gemma,fp32,32,2.6932745192907726e-08,5.772792209752034e-09,0.0,51
gemma,fp16,32,1.1060421550634914e-05,2.777812624782383e-06,0.0,77
gemma,fp32,32,2.4089268917722867e-08,8.63071022288997e-09,0.0,77
gemma,fp16,1,0.0,0.0,0.0,84
gemma,fp32,1,0.0,0.0,0.0,84
gemma,fp16,32,3.176082572831085e-06,7.99629949477243e-07,0.0,68
gemma,fp32,32,3.324827012318732e-08,5.607614379787851e-09,0.0,68
gemma,fp16,32,7.307346657103864e-06,1.8212782673526773e-06,0.0,58
gemma,fp32,32,2.835532746971181e-08,4.7059742049396225e-09,0.0,58
gemma,fp16,32,6.836840487522977e-06,1.7144821496950513e-06,0.0,54
gemma,fp32,32,1.2563637852291976e-08,7.676005905118272e-09,0.0,54
gemma,fp16,32,9.951265378838059e-06,2.4855708482540706e-06,0.0,41
gemma,fp32,32,3.506812318310182e-08,1.0580365417123261e-08,0.0,41
gemma,fp16,32,7.63884427179562e-06,1.9057659320087517e-06,0.0,125
gemma,fp32,32,2.576448465685388e-08,1.1083093644226327e-08,0.0,125
gemma,fp16,32,9.41743742899348e-06,2.356882575299535e-06,0.0,72
gemma,fp32,32,2.788490818111944e-08,9.945979560018088e-09,0.0,72
gemma,fp16,32,1.2725415931585937e-05,3.1839021530540024e-06,0.0,45
gemma,fp32,32,2.4494096001470567e-08,8.062294821337135e-09,0.0,45
gemma,fp16,32,9.116828868727112e-06,2.2716061265359855e-06,0.0,83
gemma,fp32,32,2.9386793186370053e-08,9.138719975210208e-09,0.0,83
gemma,fp16,32,3.0939688329123527e-06,7.748900269222148e-07,0.0,70
gemma,fp32,32,2.4091336925380347e-08,6.4265008592467865e-09,0.0,70
gemma,fp16,32,1.0776902362508167e-05,2.695294591514852e-06,0.0,42
gemma,fp32,32,3.46409969598227e-08,1.2726320053335627e-08,0.0,42
gemma,fp16,32,8.028139644003659,0.507561233000672,0.8125,58
gemma,fp32,32,3.223681124819855e-08,2.1529957469623717e-09,0.0,58
gemma,fp16,32,4.468152443592999e-06,1.1161645390167507e-06,0.0,60
gemma,fp32,32,4.278577747651724e-08,6.2523640466383146e-09,0.0,60
gemma,fp16,32,1.3891008928013093e-05,3.4618044353340593e-06,0.0,42
gemma,fp32,32,4.233702799449901e-08,8.8186116881106e-09,0.0,42
gemma,fp16,32,1.0218299390629682e-05,2.5596006240358182e-06,0.0,55
gemma,fp32,32,1.441467554173792e-08,6.7267433251187725e-09,0.0,55
gemma,fp16,32,5.112118069305893e-06,1.2848018222655355e-06,0.0,36
gemma,fp32,32,2.16866002933358e-08,7.163541567226095e-09,0.0,36
gemma,fp16,32,8.703224584571956e-06,2.1765310598831356e-06,0.0,65
gemma,fp32,32,2.138557410455086e-08,3.403266089514051e-09,0.0,65
gemma,fp16,32,6.950317029463804e-06,1.7388136227536322e-06,0.0,37
gemma,fp32,32,5.199859270943463e-08,5.5453587905407095e-09,0.0,37
gemma,fp16,32,4.0143358777111615e-06,9.968611431043772e-07,0.0,32
gemma,fp32,32,1.4473420838559403e-08,9.359691487999255e-09,0.0,32
gemma,fp16,32,4.55929910891939e-06,1.1290497388127818e-06,0.0,69
gemma,fp32,32,2.0925019189599325e-08,1.1286333242988e-08,0.0,69
gemma,fp16,32,5.64506792466446e-06,1.408359898535938e-06,0.0,67
gemma,fp32,32,1.5999033266397497e-08,1.09642952713946e-09,0.0,67
gemma,fp16,32,1.012331258820609e-05,2.5233993610207506e-06,0.0,83
gemma,fp32,32,1.7597167306648842e-08,1.659641219939334e-08,0.0,83
gemma,fp16,32,7.460465714537179e-06,1.853089683617748e-06,0.0,55
gemma,fp32,32,2.1498335223569393e-08,7.966703815658624e-09,0.0,55
gemma,fp16,32,8.131287128509967e-06,2.0286640569633363e-06,0.0,57
gemma,fp32,32,2.4870934672849287e-08,1.20193482929052e-08,0.0,57
gemma,fp16,32,9.011992731400298e-06,2.2582504121682057e-06,0.0,54
gemma,fp32,32,1.8618379256721274e-08,8.901051286444236e-09,0.0,54
gemma,fp16,32,6.6280212589475695e-06,1.6673347646989356e-06,0.0,73
gemma,fp32,32,2.3639129036190365e-08,8.904216744140547e-09,0.0,73
gemma,fp16,32,1.2515843632598944e-05,3.1475399815406035e-06,0.0,72
gemma,fp32,32,3.511181312365608e-08,6.599691584896483e-09,0.0,72
gemma,fp16,32,9.75642176825886e-06,2.432547253627959e-06,0.0,42
gemma,fp32,32,4.351141710823292e-08,1.5353028667841606e-08,0.0,42
gemma,fp16,32,5.317937919580018e-06,1.3396245917007832e-06,0.0,104
gemma,fp32,32,2.2040904781861492e-08,5.264786065439786e-09,0.0,104
gemma,fp16,32,1.556305020855575e-05,3.890567824571534e-06,0.0,67
gemma,fp32,32,2.1078501361015967e-08,6.9054021528680565e-09,0.0,67
gemma,fp16,32,9.217403160732829e-06,2.3013053729314947e-06,0.0,63
gemma,fp32,32,3.520266289580576e-08,7.1242340637933665e-09,0.0,63
gemma,fp16,32,8.034332205753003e-06,2.0098424609038545e-06,0.0,50
gemma,fp32,32,3.6934833136381684e-08,6.777728475682032e-09,0.0,50
gemma,fp16,32,7.86602418800797e-06,1.9590622779563915e-06,0.0,46
gemma,fp32,32,3.0607497722087706e-08,9.098792572246467e-09,0.0,46
gemma,fp16,32,6.296485032031285e-06,1.5808197793010237e-06,0.0,99
gemma,fp32,32,1.9938587184076262e-08,8.831710816663285e-09,0.0,99
gemma,fp16,32,5.850342219559934e-06,1.4556047007729944e-06,0.0,64
gemma,fp32,32,1.9239668164194867e-08,5.950208326055417e-09,0.0,64
gemma,fp16,32,1.2352260126746728e-05,3.0912216039680196e-06,0.0,59
gemma,fp32,32,2.581519314287517e-08,1.1797672255786651e-08,0.0,59
gemma,fp16,32,9.235295743925676e-06,2.3095955182794725e-06,0.0,43
gemma,fp32,32,2.178188318602281e-08,5.972491562075688e-09,0.0,43
gemma,fp16,32,5.184340287511802e-06,1.3014188855464681e-06,0.0,63
gemma,fp32,32,3.4137832893854636e-08,8.599684093307802e-09,0.0,63
gemma,fp16,32,9.920525402051794e-06,2.4734999598541307e-06,0.0,38
gemma,fp32,32,2.551646080279496e-08,7.466441456641451e-09,0.0,38
gemma,fp16,32,1.162233133022994e-05,2.8949351142948387e-06,0.0,35
gemma,fp32,32,3.3324831699710344e-08,1.382486984613518e-08,0.0,35
gemma,fp16,32,7.115809774749238e-06,1.7807432185212857e-06,0.0,74
gemma,fp32,32,3.3294051527028856e-08,2.5637462647623566e-09,0.0,74
gemma,fp16,32,5.741749232512916e-06,1.4286606702107463e-06,0.0,54
gemma,fp32,32,2.8108920059610742e-08,3.9176024993481384e-09,0.0,54
gemma,fp16,32,6.725695347320482e-06,1.6820055446231663e-06,0.0,51
gemma,fp32,32,1.912335630127604e-08,7.636402409721965e-09,0.0,51
gemma,fp16,32,6.535537036223005e-06,1.619828864707351e-06,0.0,64
gemma,fp32,32,3.782853218170512e-08,4.983835605494591e-09,0.0,64
gemma,fp16,32,3.4847360967926733e-06,8.656985253097105e-07,0.0,33
gemma,fp32,32,2.2023447593388923e-08,1.143589064070416e-08,0.0,33
gemma,fp16,32,6.271583634642752e-06,1.5658399283857705e-06,0.0,84
gemma,fp32,32,3.5508286762298e-08,7.117066222819823e-09,0.0,84
gemma,fp16,32,4.896219303773819e-06,1.2283616308561562e-06,0.0,70
gemma,fp32,32,2.7098247701307088e-08,6.8487874260725334e-09,0.0,70
gemma,fp16,32,8.067289559932078e-06,2.0181811559716323e-06,0.0,45
gemma,fp32,32,1.625339213825322e-08,1.4471590994991068e-08,0.0,45
gemma,fp16,32,5.506406935751329e-06,1.386706574457719e-06,0.0,41
gemma,fp32,32,2.8079963076965697e-08,8.913356497330938e-09,0.0,41
gemma,fp16,32,4.811155760009456e-06,1.1900333259928786e-06,0.0,55
gemma,fp32,32,2.444676199496454e-08,8.093141593305472e-09,0.0,55
gemma,fp16,32,9.933195805444939e-06,2.4798430392491966e-06,0.0,64
gemma,fp32,32,2.9730452794085593e-08,7.2801451256321315e-09,0.0,64
gemma,fp16,32,7.27210046513882e-06,1.805089024004003e-06,0.0,59
gemma,fp32,32,3.0221026171145526e-08,1.579551894836939e-08,0.0,59
gemma,fp16,32,7.012047389398646e-06,1.7517954926660195e-06,0.0,61
gemma,fp32,32,3.7376693295954055e-08,1.1303253194538954e-08,0.0,61
gemma,fp16,32,1.1636013852900362e-05,2.9083207073732353e-06,0.0,28
gemma,fp32,32,2.9169380785787347e-08,9.805908085525061e-09,0.0,28
gemma,fp16,32,1.1198752850383187e-05,2.8028629937559835e-06,0.0,47
gemma,fp32,32,1.826814771677121e-08,4.505173574476107e-09,0.0,47
gemma,fp16,32,1.1521124239521896e-05,2.8916333564277252e-06,0.0,64
gemma,fp32,32,4.197579561715514e-08,1.2425932893744829e-08,0.0,64
gemma,fp16,32,1.185932348057861e-05,2.976528676472412e-06,0.0,40
gemma,fp32,32,1.6426311588713105e-08,6.5560776564554946e-09,0.0,40
gemma,fp16,32,3.780411063081246e-06,9.483797812626094e-07,0.0,123
gemma,fp32,32,2.8661692672016237e-08,5.2427151543688044e-09,0.0,123
gemma,fp16,32,1.1059468530305594e-05,2.770445192146198e-06,0.0,37
gemma,fp32,32,3.422594013757774e-08,1.1356913506843647e-08,0.0,37
gemma,fp16,32,1.3541350490697823e-05,3.3909209862237333e-06,0.0,61
gemma,fp32,32,2.256822651675039e-08,1.1088563192651613e-08,0.0,61
gemma,fp16,32,1.4137841956474162e-05,3.539331393187517e-06,0.0,41
gemma,fp32,32,3.262281325286387e-08,6.141725315822466e-09,0.0,41
gemma,fp16,32,2.224492072274885,0.12819795451579785,0.28125,63
gemma,fp32,32,3.510269973305835e-08,4.046482123768597e-09,0.0,63
gemma,fp16,32,6.722113763402149e-06,1.6877142932081313e-06,0.0,61
gemma,fp32,32,3.174201443356672e-08,1.519222674051246e-08,0.0,61
gemma,fp16,32,6.854067929440433e-06,1.7083261191486177e-06,0.0,70
gemma,fp32,32,1.871081675274694e-08,7.750837176072334e-09,0.0,70
gemma,fp16,32,4.253919142271911e-06,1.0654160109146993e-06,0.0,45
gemma,fp32,32,1.895637094517788e-08,1.1964699524538713e-08,0.0,45
gemma,fp16,32,5.162690192239694e-06,1.294936518014822e-06,0.0,36
gemma,fp32,32,3.8638842625449143e-08,5.640625355685103e-09,0.0,36
gemma,fp16,32,1.0176306413978153e-05,2.539950440777483e-06,0.0,61
gemma,fp32,32,2.4161057897431615e-08,9.813275636538776e-09,0.0,61
gemma,fp16,32,6.01105473929664e-06,1.496167930464809e-06,0.0,44
gemma,fp32,32,2.321936803245661e-08,6.667076977735081e-09,0.0,44
gemma,fp16,32,4.046627826145843e-06,1.0113641367680282e-06,0.0,47
gemma,fp32,32,3.603759131907969e-08,7.850792396388306e-09,0.0,47
gemma,fp16,32,2.9501629326134093e-06,7.344323548208465e-07,0.0,61
gemma,fp32,32,3.137166482147791e-08,7.599365137167524e-09,0.0,61
gemma,fp16,32,4.318101333167235e-06,1.068008513266383e-06,0.0,36
gemma,fp32,32,1.742832456998189e-08,5.9354488325148724e-09,0.0,36
gemma,fp16,32,4.338833371919648e-06,1.0892553726216114e-06,0.0,55
gemma,fp32,32,2.6251669177010384e-08,8.207011514826945e-09,0.0,55
gemma,fp16,32,5.043082977440605e-06,1.2594359297679603e-06,0.0,74
gemma,fp32,32,1.8093077203129582e-08,6.661189919099364e-09,0.0,74
gemma,fp16,32,7.951341091994024e-06,1.9832786604667696e-06,0.0,45
gemma,fp32,32,2.3663063203338552e-08,8.853154483817738e-09,0.0,45
gemma,fp16,32,1.1311644507294716e-05,2.8333372028566117e-06,0.0,68
gemma,fp32,32,2.2610278871404432e-08,1.7532605506298538e-08,0.0,68
gemma,fp16,32,2.0848068116308127e-06,5.190756556805454e-07,0.0,105
gemma,fp32,32,3.5982799406752974e-08,1.0820658744026268e-09,0.0,105
gemma,fp16,32,1.1437137244385553e-05,2.8783784019603686e-06,0.0,46
gemma,fp32,32,4.421774566117087e-08,1.0237603768198378e-08,0.0,46
gemma,fp16,32,2.061308947176599e-05,5.148861071724298e-06,0.0,43
gemma,fp32,32,3.190978414835399e-08,1.920224673712667e-08,0.0,43
gemma,fp16,32,7.009660252244032e-06,1.7470770968808225e-06,0.0,26
gemma,fp32,32,3.320124575267869e-08,7.287665124144915e-09,0.0,26
gemma,fp16,32,6.170410251193914e-06,1.5483441566654932e-06,0.0,47
gemma,fp32,32,2.57758041022349e-08,1.0540286407567656e-08,0.0,47
gemma,fp16,32,3.366915585667485e-06,8.473156217214672e-07,0.0,66
gemma,fp32,32,2.0919599490187846e-08,6.4048143594286344e-09,0.0,66
gemma,fp16,32,7.942825975382206e-06,1.977311007275717e-06,0.0,39
gemma,fp32,32,2.6517717952685357e-08,1.0436425392022341e-08,0.0,39
gemma,fp16,32,9.490188070060412e-06,2.376400381809418e-06,0.0,75
gemma,fp32,32,2.646950417184435e-08,7.198535676398998e-09,0.0,75
gemma,fp16,32,4.497734860997582e-06,1.120926483799689e-06,0.0,112
gemma,fp32,32,4.392045521717236e-08,9.335648035874167e-09,0.0,112
gemma,fp16,32,5.381046136010426e-06,1.343359711136749e-06,0.0,45
gemma,fp32,32,1.893947255970918e-08,3.52717690124682e-09,0.0,45
gemma,fp16,32,1.1565569039362344e-05,2.8791417778784023e-06,0.0,35
gemma,fp32,32,2.3047030062173235e-08,5.67049737720815e-09,0.0,35
gemma,fp16,32,5.5382759212019295e-06,1.390457946004453e-06,0.0,62
gemma,fp32,32,2.5048268181837585e-08,7.26377513498265e-09,0.0,62
gemma,fp16,32,4.7318969547127665e-06,1.1887218388517695e-06,0.0,64
gemma,fp32,32,4.286418615884191e-08,9.83949989194488e-09,0.0,64
gemma,fp16,32,3.969610910203869e-06,9.899948267833025e-07,0.0,61
gemma,fp32,32,2.8963135473292212e-08,4.440472722161415e-09,0.0,61
gemma,fp16,32,5.227460159851205e-06,1.3055978518305977e-06,0.0,41
gemma,fp32,32,2.7214230808973727e-08,9.09745167241606e-09,0.0,41
gemma,fp16,32,3.955221725249203e-06,9.903950888290325e-07,0.0,61
gemma,fp32,32,2.8517198158439783e-08,3.1259769148195282e-09,0.0,61
gemma,fp16,32,6.8129690742324556e-06,1.7113627607256987e-06,0.0,67
gemma,fp32,32,2.6811674769255944e-08,7.323649968806259e-09,0.0,67
gemma,fp16,32,8.95906967635085e-06,2.2379342132783364e-06,0.0,59
gemma,fp32,32,3.148478344705552e-08,8.119367575845637e-09,0.0,59
gemma,fp16,32,1.2679926864045399e-05,3.180927965695801e-06,0.0,75
gemma,fp32,32,2.4449410454541187e-08,1.4793293749704173e-08,0.0,75
gemma,fp16,31,7.057703865919232e-06,1.7696367802817613e-06,0.0,118
gemma,fp32,31,1.710994844014265e-08,8.881305167998409e-09,0.0,118
gemma,fp16,32,3.9988753772757235e-06,1.0085790747016432e-06,0.0,77
gemma,fp32,32,3.314482011768094e-08,3.357181144192367e-09,0.0,77
gemma,fp16,32,5.334946710178201e-06,1.3281905433260022e-06,0.0,55
gemma,fp32,32,2.7452338574682905e-08,7.99624664355944e-09,0.0,55
gemma,fp16,32,6.764992226515609e-06,1.6814697607614448e-06,0.0,37
gemma,fp32,32,2.8668376156944925e-08,9.832110452190346e-09,0.0,37
gemma,fp16,32,1.1165027911097525e-05,2.7841227623337517e-06,0.0,41
gemma,fp32,32,2.9942887731782e-08,1.17579993285169e-08,0.0,41
gemma,fp16,32,5.747846830495007e-06,1.4292363341716907e-06,0.0,47
gemma,fp32,32,4.1653750081083185e-08,6.396582097334402e-09,0.0,47
gemma,fp16,32,4.400826316697248e-06,1.1058326061519352e-06,0.0,112
gemma,fp32,32,1.827491778044754e-08,7.086756842814013e-09,0.0,112
gemma,fp16,32,1.4585846162873395e-05,3.653572881567868e-06,0.0,53
gemma,fp32,32,2.3186149333831452e-08,1.726992621131629e-08,0.0,53
gemma,fp16,32,5.315846415721026e-06,1.326239334895063e-06,0.0,65
gemma,fp32,32,1.1905708086935862e-08,6.342225787408194e-09,0.0,65
gemma,fp16,32,2.2881086940707007e-06,5.701228945054204e-07,0.0,47
gemma,fp32,32,1.5017992113786072e-08,4.4712416547021405e-09,0.0,47
gemma,fp16,32,1.5270076332285498e-05,3.8091689029684517e-06,0.0,50
gemma,fp32,32,3.409699433909452e-08,1.874721169969895e-08,0.0,50
gemma,fp16,32,4.483898397800168e-06,1.124286431342103e-06,0.0,69
gemma,fp32,32,1.901761922940004e-08,4.5495620222546496e-09,0.0,69
gemma,fp16,32,9.204544504370915e-06,2.3048499475653017e-06,0.0,40
gemma,fp32,32,2.8614978456187323e-08,1.0313131472514808e-08,0.0,40
gemma,fp16,32,6.470379547707239e-06,1.625337066712973e-06,0.0,76
gemma,fp32,32,3.555992400539054e-08,7.501172016866064e-09,0.0,76
gemma,fp16,32,1.3885167096105988e-05,3.4719124206716856e-06,0.0,43
gemma,fp32,32,3.8447245276351794e-08,1.5219155879986346e-08,0.0,43
gemma,fp16,32,3.563051179045207e-06,8.879740845679773e-07,0.0,76
gemma,fp32,32,3.7249493572977244e-08,8.088214274444387e-09,0.0,76
